recall_at_3,recall_at_5,recall_at_10,mrr,ndcg_at_5,ndcg_at_10,map,query_id,latency_ms
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,279,9600.574500014773
0.0,0.0,0.0,0.0,0.0,0.0,0.0,294,10048.01790000056
1.0,1.0,1.0,1.0,1.0,1.0,1.0,295,10181.767400004901
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,298,9822.073499992257
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,300,10494.550099974731
0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,9694.542000012007
0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,312,8746.39639997622
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,314,8861.856000003172
0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,9322.885700006736
1.0,1.0,1.0,1.0,1.0,1.0,1.0,327,9849.70429999521
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,338,9812.832199997501
0.5,1.0,1.0,1.0,0.8503449055347546,0.8503449055347546,0.7,343,9642.31570000993
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,350,9614.82009998872
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,354,9608.249499986414
1.0,1.0,1.0,1.0,1.0,1.0,1.0,362,9739.162900019437
1.0,1.0,1.0,1.0,1.0,1.0,1.0,380,9891.3219999813
0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,384,10531.340099987574
0.5,0.5,1.0,1.0,0.6131471927654584,0.8315546295836225,0.6666666666666666,385,9426.37519998243
1.0,1.0,1.0,1.0,1.0,1.0,1.0,386,9717.903799988562
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,388,9742.91319999611
1.0,1.0,1.0,1.0,1.0,1.0,1.0,399,9826.421599980677
1.0,1.0,1.0,1.0,1.0,1.0,1.0,410,9627.85819999408
1.0,1.0,1.0,1.0,1.0,1.0,1.0,411,9803.384700004244
0.0,0.0,1.0,0.125,0.0,0.31546487678572877,0.125,415,10341.885400004685
0.0,0.0,0.0,0.0,0.0,0.0,0.0,421,9923.622600006638
0.0,0.0,0.0,0.0,0.0,0.0,0.0,431,9678.053200012073
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,436,10799.311500013573
0.0,0.0,0.0,0.0,0.0,0.0,0.0,437,9962.916699994821
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,439,9956.610599998385
1.0,1.0,1.0,1.0,1.0,1.0,1.0,440,10321.995200007223
1.0,1.0,1.0,1.0,1.0,1.0,1.0,443,9650.228299986338
0.5,0.5,0.5,0.3333333333333333,0.3065735963827292,0.3065735963827292,0.21666666666666667,452,10431.380699999863
0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,475,9825.440799992066
1.0,1.0,1.0,1.0,1.0,1.0,1.0,478,9785.044999996899
1.0,1.0,1.0,1.0,1.0,1.0,1.0,491,9815.97480000346
1.0,1.0,1.0,1.0,1.0,1.0,1.0,501,9725.467100011883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,502,10010.063800000353
1.0,1.0,1.0,1.0,1.0,1.0,1.0,507,9537.47629999998
0.0,0.0,1.0,0.1,0.0,0.2890648263178879,0.1,508,9650.342100008857
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,513,9847.122899984242
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,514,10130.652499996359
1.0,1.0,1.0,1.0,1.0,1.0,1.0,516,10043.400700000348
0.0,0.0,0.0,0.0,0.0,0.0,0.0,517,9985.887799994089
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,521,9695.869799994398
1.0,1.0,1.0,1.0,1.0,1.0,1.0,525,9775.904700014507
1.0,1.0,1.0,1.0,1.0,1.0,1.0,527,11081.223999994108
1.0,1.0,1.0,1.0,1.0,1.0,1.0,528,9905.223800014937
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,532,9909.55219999887
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,533,9642.980100004934
0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,9910.801399993943
0.0,0.0,1.0,0.16666666666666666,0.0,0.3562071871080222,0.16666666666666666,536,9640.78749998589
1.0,1.0,1.0,1.0,1.0,1.0,1.0,539,9681.478599988623
0.0,0.5,0.5,0.2,0.23719771276929622,0.23719771276929622,0.1,540,10237.633500015363
0.0,0.0,0.0,0.0,0.0,0.0,0.0,544,9695.037199999206
1.0,1.0,1.0,1.0,1.0,1.0,1.0,549,10051.861000014469
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,551,9509.540700004436
1.0,1.0,1.0,1.0,1.0,1.0,1.0,552,9952.036000002408
0.0,0.0,1.0,0.16666666666666666,0.0,0.3562071871080222,0.16666666666666666,554,9698.743000015384
0.0,0.0,0.0,0.0,0.0,0.0,0.0,560,9664.139900007285
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,569,9908.213899994735
0.0,0.0,1.0,0.1,0.0,0.2890648263178879,0.1,575,9845.847199991113
0.0,0.0,0.0,0.0,0.0,0.0,0.0,577,9792.32239999692
1.0,1.0,1.0,1.0,1.0,1.0,1.0,578,10010.52409998374
0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,587,10390.071200003149
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,589,10068.833600002108
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,593,9364.225400000578
0.6666666666666666,1.0,1.0,1.0,0.8854598815714874,0.8854598815714874,0.7555555555555555,597,9722.362099972088
0.0,1.0,1.0,0.2,0.38685280723454163,0.38685280723454163,0.2,598,10143.284000019776
1.0,1.0,1.0,1.0,1.0,1.0,1.0,613,9850.204299989855
0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.038461538461538464,619,10235.965300002135
0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,623,10012.726300017675
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,628,10240.687499986961
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,636,10238.159900007304
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,637,9760.773600020912
0.5,1.0,1.0,1.0,0.8503449055347546,0.8503449055347546,0.7,641,9782.251200027531
1.0,1.0,1.0,1.0,1.0,1.0,1.0,644,9674.600300000748
1.0,1.0,1.0,1.0,1.0,1.0,1.0,649,10088.669500022661
1.0,1.0,1.0,1.0,1.0,1.0,1.0,659,9998.178100009682
0.0,0.0,0.0,0.0,0.0,0.0,0.0,660,9790.478199982317
1.0,1.0,1.0,1.0,1.0,1.0,1.0,674,10291.505899978802
1.0,1.0,1.0,1.0,1.0,1.0,1.0,684,10223.685600009048
0.0,0.0,0.0,0.0,0.0,0.0,0.0,690,11262.13759998791
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,691,10249.565900012385
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,692,9668.324099999154
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,693,10149.478400009684
1.0,1.0,1.0,1.0,1.0,1.0,1.0,700,10490.535899996758
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,702,9889.767600019695
