recall_at_3,recall_at_5,recall_at_10,mrr,ndcg_at_5,ndcg_at_10,map,query_id,latency_ms
0.0,0.0,1.0,0.125,0.0,0.31546487678572877,0.125,312,7468.359300022712
0.0,0.0,1.0,0.16666666666666666,0.0,0.3562071871080222,0.16666666666666666,314,7724.981200008187
0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,7470.7444999949075
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,327,7535.431800002698
0.0,0.0,1.0,0.14285714285714285,0.0,0.3333333333333333,0.14285714285714285,338,7517.988799983868
0.5,0.5,0.5,1.0,0.6131471927654584,0.6131471927654584,0.5769230769230769,343,7580.54809999885
0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,350,7522.19449999393
0.0,0.0,1.0,0.1111111111111111,0.0,0.3010299956639812,0.1111111111111111,354,7553.352400020231
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,362,8056.813899980625
1.0,1.0,1.0,1.0,1.0,1.0,1.0,380,7456.341400014935
0.0,0.0,1.0,0.14285714285714285,0.0,0.3333333333333333,0.14285714285714285,384,8188.053499994567
0.0,0.0,1.0,0.16666666666666666,0.0,0.40298313359773236,0.19444444444444442,385,7560.623999976087
1.0,1.0,1.0,1.0,1.0,1.0,1.0,386,7495.199400000274
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,388,7427.686499984702
0.0,0.0,1.0,0.14285714285714285,0.0,0.3333333333333333,0.14285714285714285,399,7518.618500005687
1.0,1.0,1.0,1.0,1.0,1.0,1.0,410,7355.753399984678
1.0,1.0,1.0,1.0,1.0,1.0,1.0,411,7408.780300000217
1.0,1.0,1.0,1.0,1.0,1.0,1.0,415,7414.004999998724
0.0,0.0,0.0,0.0,0.0,0.0,0.0,421,7346.1943000147585
0.0,0.0,0.0,0.0,0.0,0.0,0.0,431,7457.947699993383
0.0,0.0,1.0,0.14285714285714285,0.0,0.3333333333333333,0.14285714285714285,436,7643.032200023299
0.0,0.0,0.0,0.0,0.0,0.0,0.0,437,7960.222699999576
1.0,1.0,1.0,1.0,1.0,1.0,1.0,439,7406.594700005371
1.0,1.0,1.0,1.0,1.0,1.0,1.0,440,7579.260099999374
1.0,1.0,1.0,1.0,1.0,1.0,1.0,443,7398.537200002465
0.0,0.5,0.5,0.25,0.2640681225725909,0.2640681225725909,0.175,452,7370.14739998267
0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,475,7450.3073999949265
1.0,1.0,1.0,1.0,1.0,1.0,1.0,478,7520.687700016424
1.0,1.0,1.0,1.0,1.0,1.0,1.0,491,7421.089199982816
1.0,1.0,1.0,1.0,1.0,1.0,1.0,501,7437.933599983808
0.0,0.0,0.0,0.0,0.0,0.0,0.0,502,7428.31109999679
1.0,1.0,1.0,1.0,1.0,1.0,1.0,507,7647.343399992678
0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,508,7690.759299992351
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,513,7460.972799977753
0.0,0.0,1.0,0.125,0.0,0.31546487678572877,0.125,514,7514.694800018333
1.0,1.0,1.0,1.0,1.0,1.0,1.0,516,7424.299600010272
0.0,0.0,0.0,0.0,0.0,0.0,0.0,517,7693.774100014707
0.0,1.0,1.0,0.2,0.38685280723454163,0.38685280723454163,0.2,521,7506.539199996041
1.0,1.0,1.0,1.0,1.0,1.0,1.0,525,7562.524400011171
1.0,1.0,1.0,1.0,1.0,1.0,1.0,527,7721.421599999303
1.0,1.0,1.0,1.0,1.0,1.0,1.0,528,7618.356799997855
0.0,0.0,1.0,0.1111111111111111,0.0,0.3010299956639812,0.1111111111111111,532,7573.135100014042
0.0,0.0,1.0,0.125,0.0,0.31546487678572877,0.125,533,7489.955400000326
0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,7477.15339998831
0.0,0.0,1.0,0.1,0.0,0.2890648263178879,0.1,536,7547.3023999948055
1.0,1.0,1.0,1.0,1.0,1.0,1.0,539,7995.59410000802
0.0,0.5,0.5,0.2,0.23719771276929622,0.23719771276929622,0.1,540,7481.640599988168
0.0,0.0,0.0,0.0,0.0,0.0,0.0,544,7444.335200008936
1.0,1.0,1.0,1.0,1.0,1.0,1.0,549,7480.869399994845
1.0,1.0,1.0,1.0,1.0,1.0,1.0,551,7482.558899995638
1.0,1.0,1.0,1.0,1.0,1.0,1.0,552,7650.558299996192
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,554,7502.053099975456
0.0,0.0,0.0,0.0,0.0,0.0,0.0,560,7466.540900000837
0.0,0.0,1.0,0.1111111111111111,0.0,0.3010299956639812,0.1111111111111111,569,7665.859400003683
0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,575,7649.954699998489
0.0,0.0,0.0,0.0,0.0,0.0,0.0,577,7618.7871000147425
1.0,1.0,1.0,1.0,1.0,1.0,1.0,578,7505.315200018231
0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,587,8001.316400012001
0.0,0.0,1.0,0.14285714285714285,0.0,0.3333333333333333,0.14285714285714285,589,8499.492000002647
0.0,1.0,1.0,0.2,0.38685280723454163,0.38685280723454163,0.2,593,7452.75369999581
0.6666666666666666,1.0,1.0,1.0,0.8854598815714874,0.8854598815714874,0.7555555555555555,597,7475.1435999933165
0.0,0.0,1.0,0.16666666666666666,0.0,0.3562071871080222,0.16666666666666666,598,7472.20349998679
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,613,7474.80940000969
0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.045454545454545456,619,7456.163700000616
0.0,0.0,1.0,0.1,0.0,0.2890648263178879,0.1,623,7571.829900000012
0.0,0.0,1.0,0.16666666666666666,0.0,0.3562071871080222,0.16666666666666666,628,7468.24060002109
0.0,1.0,1.0,0.2,0.38685280723454163,0.38685280723454163,0.2,636,7443.6868999910075
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,637,7544.484800018836
0.5,1.0,1.0,0.5,0.6509209298071326,0.6509209298071326,0.5,641,7504.202999989502
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,644,7442.5619000103325
